612, 705, 706, 715, 714
613, 706, 707, 716, 715
614, 707, 708, 717, 716
615, 708, 709, 718, 717
616, 709, 710, 719, 718
617, 710, 711, 720, 719
618, 711, 712, 721, 720
619, 712, 713, 722, 721
620, 713, 179, 180, 722
621, 199, 714, 723, 198
622, 714, 715, 724, 723
623, 715, 716, 725, 724
624, 716, 717, 726, 725
625, 717, 718, 727, 726
626, 718, 719, 728, 727
627, 719, 720, 729, 728
628, 720, 721, 730, 729
629, 721, 722, 731, 730
630, 722, 180, 181, 731
631, 198, 723, 732, 197
632, 723, 724, 733, 732
633, 724, 725, 734, 733
634, 725, 726, 735, 734
635, 726, 727, 736, 735
636, 727, 728, 737, 736
637, 728, 729, 738, 737
638, 729, 730, 739, 738
639, 730, 731, 740, 739
640, 731, 181, 182, 740
641, 197, 732, 741, 196
642, 732, 733, 742, 741
643, 733, 734, 743, 742
644, 734, 735, 744, 743
645, 735, 736, 745, 744
646, 736, 737, 746, 745
647, 737, 738, 747, 746
648, 738, 739, 748, 747
649, 739, 740, 749, 748
650, 740, 182, 183, 749
651, 196, 741, 750, 195
652, 741, 742, 751, 750
653, 742, 743, 752, 751
654, 743, 744, 753, 752
655, 744, 745, 754, 753
656, 745, 746, 755, 754
657, 746, 747, 756, 755
658, 747, 748, 757, 756
659, 748, 749, 758, 757
660, 749, 183, 184, 758
661, 195, 750, 759, 194
662, 750, 751, 760, 759
663, 751, 752, 761, 760
664, 752, 753, 762, 761
665, 753, 754, 763, 762
666, 754, 755, 764, 763
667, 755, 756, 765, 764
668, 756, 757, 766, 765
669, 757, 758, 767, 766
670, 758, 184, 185, 767
671, 194, 759, 768, 193
672, 759, 760, 769, 768
673, 760, 761, 770, 769
674, 761, 762, 771, 770
675, 762, 763, 772, 771
676, 763, 764, 773, 772
677, 764, 765, 774, 773
678, 765, 766, 775, 774
679, 766, 767, 776, 775
680, 767, 185, 186, 776
681, 193, 768, 777, 192
682, 768, 769, 778, 777
683, 769, 770, 779, 778
684, 770, 771, 780, 779
685, 771, 772, 781, 780
686, 772, 773, 782, 781
687, 773, 774, 783, 782
688, 774, 775, 784, 783
689, 775, 776, 785, 784
690, 776, 186, 187, 785
691, 192, 777, 786, 191
692, 777, 778, 787, 786
693, 778, 779, 788, 787
694, 779, 780, 789, 788
695, 780, 781, 790, 789
696, 781, 782, 791, 790
697, 782, 783, 792, 791
698, 783, 784, 793, 792
699, 784, 785, 794, 793
700, 785, 187, 188, 794
701, 191, 786, 795, 190
702, 786, 787, 796, 795
703, 787, 788, 797, 796
704, 788, 789, 798, 797
705, 789, 790, 799, 798
706, 790, 791, 800, 799
707, 791, 792, 801, 800
708, 792, 793, 802, 801
709, 793, 794, 803, 802
710, 794, 188, 189, 803
711, 190, 795,  84,   7
712, 795, 796,  85,  84
713, 796, 797,  86,  85
714, 797, 798,  87,  86
715, 798, 799,  88,  87
716, 799, 800,  89,  88
717, 800, 801,  90,  89
718, 801, 802,  91,  90
719, 802, 803,  92,  91
720, 803, 189,   8,  92
